method,initial_length,final_length,best_length,relative_improvement,num_steps,runtime_sec,instance_id,num_nodes,distribution,count_stop,count_two_opt,count_swap,count_relocate,count_perturb_two_opt,total_reward,eval_distribution,eval_num_nodes
dqn_efficiency,8.734724985059252,8.135977582152124,8.135977582152124,0.06854793985286144,5,0.019846528070047498,20,50,grid,1.0,1.0,1.0,2.0,0.0,0.139903354225578,grid,50
dqn_efficiency,9.150084694215336,8.355048424678957,8.355048424678957,0.08688840552907656,6,0.02434573182836175,21,50,grid,1.0,2.0,1.0,2.0,0.0,0.1783572614734486,grid,50
dqn_efficiency,9.150129081710881,8.156317335543198,8.156317335543198,0.10861177337422451,8,0.03252020198851824,22,50,grid,1.0,2.0,3.0,2.0,0.0,0.21828870966624947,grid,50
dqn_efficiency,9.299062596700306,7.952014459484285,7.952014459484285,0.14485848688598024,9,0.03635937999933958,23,50,grid,1.0,7.0,1.0,0.0,0.0,0.29858730582024395,grid,50
dqn_efficiency,8.159595042859626,7.74133923800588,7.74133923800588,0.05125938268465391,15,0.06126365507952869,24,50,grid,1.0,1.0,11.0,2.0,0.0,0.03712182012047428,grid,50
dqn_efficiency,7.700336957299761,7.473168057636796,7.473168057636796,0.0295011635104635,10,0.04075527400709689,25,50,grid,1.0,0.0,7.0,2.0,0.0,0.022652434509532346,grid,50
dqn_efficiency,7.847881308591726,7.551216765817574,7.551216765817574,0.037801864109408535,7,0.02917183912359178,26,50,grid,1.0,0.0,2.0,4.0,0.0,0.056064684816941594,grid,50
dqn_efficiency,7.8237460503311045,7.468526470725657,7.468526470725657,0.045402749184377485,7,0.02968465117737651,27,50,grid,1.0,1.0,3.0,2.0,0.0,0.07605216192176234,grid,50
dqn_efficiency,8.732224898494756,8.188582552253337,8.188582552253337,0.062257025278303554,10,0.0441105798818171,28,50,grid,1.0,1.0,0.0,8.0,0.0,0.10128204590288256,grid,50
dqn_efficiency,8.885478064236752,8.224449360397829,8.224449360397829,0.07439427558765847,10,0.04097179998643696,29,50,grid,1.0,2.0,3.0,4.0,0.0,0.1317539437437292,grid,50
dqn_efficiency,9.21503507614019,8.216488902374623,8.216488902374623,0.10836053965231543,6,0.023955387994647026,30,50,grid,1.0,3.0,0.0,2.0,0.0,0.22710140269123674,grid,50
dqn_efficiency,8.052754131987474,7.70758620842822,7.70758620842822,0.04286333817000125,15,0.061602873960509896,31,50,grid,1.0,0.0,10.0,4.0,0.0,0.021778315325160835,grid,50
dqn_efficiency,7.8338133252068864,7.669396095951183,7.669396095951183,0.02098814746155078,17,0.07151878601871431,32,50,grid,1.0,1.0,14.0,1.0,0.0,-0.03235544872802187,grid,50
dqn_efficiency,8.107183823599055,7.720857316926768,7.720857316926768,0.04765236795886334,6,0.0259955411311239,33,50,grid,1.0,0.0,4.0,1.0,0.0,0.0773586858299107,grid,50
dqn_efficiency,8.224928059963991,7.789243586272888,7.789243586272888,0.052971219993018494,7,0.028858739882707596,34,50,grid,1.0,2.0,0.0,4.0,0.0,0.098949763377688,grid,50
dqn_efficiency,8.164229722861059,7.562070818602844,7.562070818602844,0.07375575218958876,9,0.03621151112020016,35,50,grid,1.0,1.0,6.0,1.0,0.0,0.12654943256253998,grid,50
dqn_efficiency,8.75017361469918,8.048297696845543,8.048297696845543,0.08021279905516107,5,0.01993723982013762,36,50,grid,1.0,2.0,0.0,2.0,0.0,0.1628204231716901,grid,50
dqn_efficiency,8.580666564230029,8.091641724109218,8.091641724109218,0.05699147455040314,9,0.03699441207572818,37,50,grid,1.0,0.0,3.0,5.0,0.0,0.0988868184915277,grid,50
dqn_efficiency,7.81307600338848,7.465755475263674,7.465755475263674,0.04445375009460746,9,0.037101136054843664,38,50,grid,1.0,1.0,2.0,5.0,0.0,0.06788450749200212,grid,50
dqn_efficiency,9.485030440673492,8.543782935808835,8.543782935808835,0.09923505367240797,6,0.026679676957428455,39,50,grid,1.0,3.0,0.0,2.0,0.0,0.20627916038927968,grid,50
dqn_efficiency,8.875028909001824,7.78275205249687,7.78275205249687,0.1230730477279991,7,0.030064248014241457,40,50,grid,1.0,5.0,0.0,1.0,0.0,0.257566489175419,grid,50
dqn_efficiency,8.262450544630903,7.844323769319876,7.844323769319876,0.050605661486559046,9,0.03795554302632809,41,50,grid,1.0,2.0,1.0,5.0,0.0,0.0754898946716417,grid,50
dqn_efficiency,7.889548770994774,7.689783985505725,7.689783985505725,0.025320178794440876,8,0.03218331397511065,42,50,grid,1.0,0.0,5.0,2.0,0.0,0.02557243141103148,grid,50
dqn_efficiency,7.930779953488361,7.663211733581123,7.663211733581123,0.03373794525588216,7,0.028382610995322466,43,50,grid,1.0,0.0,3.0,3.0,0.0,0.05023716011505863,grid,50
dqn_efficiency,9.316544124109994,8.384861659596572,8.384861659596572,0.10000301099871892,8,0.03251248714514077,44,50,grid,1.0,6.0,0.0,1.0,0.0,0.20200260868349326,grid,50
dqn_efficiency,9.077595541457665,8.01042095474034,8.01042095474034,0.11756137204433763,7,0.028472407953813672,45,50,grid,1.0,5.0,0.0,1.0,0.0,0.24536685601653135,grid,50
dqn_efficiency,8.797909169852078,8.173542442493082,8.173542442493082,0.07096762597851348,11,0.04622333007864654,46,50,grid,1.0,2.0,1.0,7.0,0.0,0.12092777077232042,grid,50
dqn_efficiency,7.713950476121987,7.652721483724774,7.652721483724774,0.007937436542630568,12,0.0490639409981668,47,50,grid,1.0,0.0,9.0,2.0,0.0,-0.04271202302031869,grid,50
dqn_efficiency,8.46756297194716,7.741435682987216,7.741435682987216,0.08575398746553015,6,0.024261235957965255,48,50,grid,1.0,4.0,0.0,1.0,0.0,0.1693288857551291,grid,50
dqn_efficiency,8.416629085682825,7.609606355892852,7.609606355892852,0.09588431681785348,7,0.028776754857972264,49,50,grid,1.0,6.0,0.0,0.0,0.0,0.19548806355238196,grid,50
dqn_efficiency,7.964425396954198,7.636632054963531,7.636632054963531,0.041157186570675054,5,0.020585581893101335,50,50,grid,1.0,0.0,0.0,4.0,0.0,0.07873826077945234,grid,50
nearest_neighbor,13.529336256289433,13.529336256289433,13.529336256289433,0.0,0,0.00042971689254045486,1,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.529336256289433,12.683519273400607,12.683519273400607,0.06251725634327608,8,0.016184301115572453,1,100,grid,,,,,,,grid,100
random_operator,13.529336256289433,13.529336256289433,13.529336256289433,0.0,1,0.00040930602699518204,1,100,grid,1.0,0.0,0.0,0.0,0.0,,grid,100
fixed_schedule,13.529336256289433,12.033832010058314,12.033832010058314,0.11053788729183953,30,0.06510086194612086,1,100,grid,0.0,10.0,10.0,10.0,0.0,,grid,100
nearest_neighbor,13.623982938495585,13.623982938495585,13.623982938495585,0.0,0,0.0004223659634590149,2,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.623982938495585,13.096796345955976,13.096796345955976,0.038695482438546196,4,0.008185995975509286,2,100,grid,,,,,,,grid,100
random_operator,13.623982938495585,13.189793390593394,13.189793390593394,0.03186950173545476,28,0.049580230843275785,2,100,grid,1.0,7.0,8.0,5.0,7.0,,grid,100
fixed_schedule,13.623982938495585,11.557836282984981,11.557836282984981,0.15165511178618343,21,0.04366061184555292,2,100,grid,0.0,7.0,7.0,7.0,0.0,,grid,100
nearest_neighbor,13.552713164654504,13.552713164654504,13.552713164654504,0.0,0,0.0004233608487993479,3,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.552713164654504,11.973986665887667,11.973986665887667,0.11648785594342528,13,0.02582730515860021,3,100,grid,,,,,,,grid,100
random_operator,13.552713164654504,13.552713164654504,13.552713164654504,0.0,29,0.05374603904783726,3,100,grid,1.0,6.0,9.0,5.0,8.0,,grid,100
fixed_schedule,13.552713164654504,12.80351829968477,12.80351829968477,0.055280065022230054,16,0.03454180690459907,3,100,grid,0.0,6.0,5.0,5.0,0.0,,grid,100
nearest_neighbor,11.83954381133504,11.83954381133504,11.83954381133504,0.0,0,0.0004401030018925667,4,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,11.83954381133504,11.617489128447536,11.617489128447536,0.018755341120061754,4,0.008240546798333526,4,100,grid,,,,,,,grid,100
random_operator,11.83954381133504,11.83954381133504,11.83954381133504,0.0,2,0.0015496420674026012,4,100,grid,1.0,0.0,0.0,0.0,1.0,,grid,100
fixed_schedule,11.83954381133504,11.830139299925023,11.830139299925023,0.0007943305552883323,8,0.016678005922585726,4,100,grid,0.0,3.0,3.0,2.0,0.0,,grid,100
nearest_neighbor,13.123415860866539,13.123415860866539,13.123415860866539,0.0,0,0.0004340291488915682,5,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.123415860866539,12.416987427414815,12.416987427414815,0.05382961577543713,7,0.0145139847882092,5,100,grid,,,,,,,grid,100
random_operator,13.123415860866539,13.123415860866539,13.123415860866539,0.0,15,0.027150167850777507,5,100,grid,1.0,2.0,4.0,4.0,4.0,,grid,100
fixed_schedule,13.123415860866539,12.825986662308802,12.825986662308802,0.02266400773328061,12,0.025489161955192685,5,100,grid,0.0,4.0,4.0,4.0,0.0,,grid,100
nearest_neighbor,12.915840114764084,12.915840114764084,12.915840114764084,0.0,0,0.0004280591383576393,6,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.915840114764084,11.860532137080774,11.860532137080774,0.08170649127786801,11,0.021581827895715833,6,100,grid,,,,,,,grid,100
random_operator,12.915840114764084,12.915840114764084,12.915840114764084,0.0,3,0.004009685944765806,6,100,grid,1.0,0.0,0.0,1.0,1.0,,grid,100
fixed_schedule,12.915840114764084,10.928237676336774,10.928237676336774,0.1538887459713351,40,0.08265318209305406,6,100,grid,0.0,14.0,13.0,13.0,0.0,,grid,100
nearest_neighbor,12.822006543864198,12.822006543864198,12.822006543864198,0.0,0,0.00042011099867522717,7,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.822006543864198,12.512345640153043,12.512345640153043,0.024150736676962544,4,0.008162556914612651,7,100,grid,,,,,,,grid,100
random_operator,12.822006543864198,12.678473895897762,12.678473895897762,0.011194242295494861,2,0.0023197298869490623,7,100,grid,1.0,0.0,1.0,0.0,0.0,,grid,100
fixed_schedule,12.822006543864198,11.729396536607457,11.729396536607457,0.08521365228748816,27,0.05579867889173329,7,100,grid,0.0,9.0,9.0,9.0,0.0,,grid,100
nearest_neighbor,12.426273229280122,12.426273229280122,12.426273229280122,0.0,0,0.00044205784797668457,8,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.426273229280122,12.121600990742452,12.121600990742452,0.02451839203243722,5,0.010195713955909014,8,100,grid,,,,,,,grid,100
random_operator,12.426273229280122,12.188259407515234,12.188259407515234,0.01915407921371421,10,0.01719302195124328,8,100,grid,1.0,4.0,1.0,2.0,2.0,,grid,100
fixed_schedule,12.426273229280122,12.199556919666218,12.199556919666218,0.018244915867429233,10,0.021073092008009553,8,100,grid,0.0,4.0,3.0,3.0,0.0,,grid,100
nearest_neighbor,12.80526232085154,12.80526232085154,12.80526232085154,0.0,0,0.00043900893069803715,9,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.80526232085154,12.321502286116367,12.321502286116367,0.03777822137602281,7,0.014498014934360981,9,100,grid,,,,,,,grid,100
random_operator,12.80526232085154,12.452680743770882,12.452680743770882,0.02753411591627678,27,0.051048663910478354,9,100,grid,1.0,7.0,10.0,4.0,5.0,,grid,100
fixed_schedule,12.80526232085154,12.355276860811365,12.355276860811365,0.035140667076178335,15,0.0338517848867923,9,100,grid,0.0,5.0,5.0,5.0,0.0,,grid,100
nearest_neighbor,13.538586033730708,13.538586033730708,13.538586033730708,0.0,0,0.00042146514169871807,10,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.538586033730708,12.740900205115256,12.740900205115256,0.058919434173410515,9,0.017793145030736923,10,100,grid,,,,,,,grid,100
random_operator,13.538586033730708,13.375643815564057,13.375643815564057,0.012035394077393891,9,0.017424528021365404,10,100,grid,1.0,1.0,1.0,5.0,1.0,,grid,100
fixed_schedule,13.538586033730708,12.441717723448223,12.441717723448223,0.08101793699502241,28,0.05797235085628927,10,100,grid,0.0,10.0,9.0,9.0,0.0,,grid,100
nearest_neighbor,12.377555090647117,12.377555090647117,12.377555090647117,0.0,0,0.00041987886652350426,11,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.377555090647117,12.141467112671869,12.141467112671869,0.019073878180808457,3,0.00624541612342,11,100,grid,,,,,,,grid,100
random_operator,12.377555090647117,12.377555090647117,12.377555090647117,0.0,100,0.1882800660096109,11,100,grid,0.0,29.0,18.0,30.0,23.0,,grid,100
fixed_schedule,12.377555090647117,12.312976221569734,12.312976221569734,0.005217417220480101,4,0.00858183205127716,11,100,grid,0.0,2.0,1.0,1.0,0.0,,grid,100
nearest_neighbor,13.933226905235635,13.933226905235635,13.933226905235635,0.0,0,0.0004255289677530527,12,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.933226905235635,13.264815276165425,13.264815276165425,0.0479724929204335,4,0.008166048908606172,12,100,grid,,,,,,,grid,100
random_operator,13.933226905235635,12.067718955929172,12.067718955929172,0.13388915302925763,24,0.04483675002120435,12,100,grid,1.0,10.0,11.0,2.0,0.0,,grid,100
fixed_schedule,13.933226905235635,11.817129979529623,11.817129979529623,0.15187414517098363,28,0.05902646598406136,12,100,grid,0.0,10.0,9.0,9.0,0.0,,grid,100
nearest_neighbor,13.101954009433646,13.101954009433646,13.101954009433646,0.0,0,0.0004234989173710346,13,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.101954009433646,12.208118653055555,12.208118653055555,0.06822153060028398,11,0.02175091695971787,13,100,grid,,,,,,,grid,100
random_operator,13.101954009433646,12.773057393650944,12.773057393650944,0.02510286752234743,27,0.04912910400889814,13,100,grid,1.0,8.0,3.0,8.0,7.0,,grid,100
fixed_schedule,13.101954009433646,12.00385428968891,12.00385428968891,0.08381190461774514,33,0.06820427998900414,13,100,grid,0.0,11.0,11.0,11.0,0.0,,grid,100
nearest_neighbor,13.163401276215279,13.163401276215279,13.163401276215279,0.0,0,0.0004298731219023466,14,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.163401276215279,12.214794690775717,12.214794690775717,0.07206394195044273,5,0.010053356178104877,14,100,grid,,,,,,,grid,100
random_operator,13.163401276215279,12.881403442161394,12.881403442161394,0.021422869981440225,6,0.009619816904887557,14,100,grid,1.0,1.0,2.0,1.0,1.0,,grid,100
fixed_schedule,13.163401276215279,11.89594733423924,11.89594733423924,0.09628620410335578,21,0.04352708603255451,14,100,grid,0.0,7.0,7.0,7.0,0.0,,grid,100
nearest_neighbor,12.878022652007235,12.878022652007235,12.878022652007235,0.0,0,0.0004222998395562172,15,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.878022652007235,12.878022652007235,12.878022652007235,0.0,1,0.0023728010710328817,15,100,grid,,,,,,,grid,100
random_operator,12.878022652007235,12.620344597032659,12.620344597032659,0.020009131986921398,12,0.019868161994963884,15,100,grid,1.0,7.0,2.0,0.0,2.0,,grid,100
fixed_schedule,12.878022652007235,12.378575861528082,12.378575861528082,0.03878287870547477,16,0.033111338037997484,15,100,grid,0.0,6.0,5.0,5.0,0.0,,grid,100
nearest_neighbor,12.998399551536542,12.998399551536542,12.998399551536542,0.0,0,0.00043445895425975323,16,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.998399551536542,12.467277962712766,12.467277962712766,0.04086053723136955,5,0.010311366058886051,16,100,grid,,,,,,,grid,100
random_operator,12.998399551536542,12.976739788278039,12.976739788278039,0.0016663407808496515,4,0.00667695002630353,16,100,grid,1.0,0.0,2.0,1.0,0.0,,grid,100
fixed_schedule,12.998399551536542,12.19400463884073,12.19400463884073,0.06188415039147838,21,0.04447233700193465,16,100,grid,0.0,7.0,7.0,7.0,0.0,,grid,100
nearest_neighbor,12.29488615277108,12.29488615277108,12.29488615277108,0.0,0,0.0004208870232105255,17,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.29488615277108,11.854143762647338,11.854143762647338,0.03584761864788841,4,0.008223410928621888,17,100,grid,,,,,,,grid,100
random_operator,12.29488615277108,12.195803257367917,12.195803257367917,0.008058870506973391,9,0.01503824582323432,17,100,grid,1.0,1.0,1.0,3.0,3.0,,grid,100
fixed_schedule,12.29488615277108,11.778851035724994,11.778851035724994,0.041971524635043396,19,0.03964139684103429,17,100,grid,0.0,7.0,6.0,6.0,0.0,,grid,100
nearest_neighbor,13.470161702170067,13.470161702170067,13.470161702170067,0.0,0,0.0004245180170983076,18,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.470161702170067,13.130218119972573,13.130218119972573,0.025236785549703395,4,0.008174038026481867,18,100,grid,,,,,,,grid,100
random_operator,13.470161702170067,13.121665750215783,13.121665750215783,0.02587169773159744,43,0.07753314496949315,18,100,grid,1.0,8.0,12.0,10.0,12.0,,grid,100
fixed_schedule,13.470161702170067,12.332579100272337,12.332579100272337,0.0844520375515955,20,0.04137331200763583,18,100,grid,0.0,7.0,7.0,6.0,0.0,,grid,100
nearest_neighbor,12.900290048779997,12.900290048779997,12.900290048779997,0.0,0,0.0004309669602662325,19,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.900290048779997,12.039722899297239,12.039722899297239,0.0667091318279424,7,0.013943960890173912,19,100,grid,,,,,,,grid,100
random_operator,12.900290048779997,12.900290048779997,12.900290048779997,0.0,3,0.0026292260736227036,19,100,grid,1.0,0.0,0.0,0.0,2.0,,grid,100
fixed_schedule,12.900290048779997,12.51462138674521,12.51462138674521,0.02989612331013133,10,0.020983441034331918,19,100,grid,0.0,4.0,3.0,3.0,0.0,,grid,100
nearest_neighbor,13.410628717151786,13.410628717151786,13.410628717151786,0.0,0,0.00042811082676053047,20,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.410628717151786,12.483354819331565,12.483354819331565,0.06914469987781156,11,0.02161499601788819,20,100,grid,,,,,,,grid,100
random_operator,13.410628717151786,12.923872939825312,12.923872939825312,0.03629626825056517,22,0.041688982862979174,20,100,grid,1.0,5.0,3.0,9.0,4.0,,grid,100
fixed_schedule,13.410628717151786,12.115549786036933,12.115549786036933,0.09657108241752203,20,0.04121233010664582,20,100,grid,0.0,7.0,7.0,6.0,0.0,,grid,100
nearest_neighbor,13.79271303986962,13.79271303986962,13.79271303986962,0.0,0,0.0004306510090827942,21,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,13.79271303986962,13.227419109379985,13.227419109379985,0.040984970024068444,9,0.01773264491930604,21,100,grid,,,,,,,grid,100
random_operator,13.79271303986962,13.064126206446362,13.064126206446362,0.05282404058702469,17,0.030974479857832193,21,100,grid,1.0,2.0,3.0,7.0,4.0,,grid,100
fixed_schedule,13.79271303986962,12.052263191076658,12.052263191076658,0.1261861856881939,33,0.06866228207945824,21,100,grid,0.0,11.0,11.0,11.0,0.0,,grid,100
nearest_neighbor,12.818844528121964,12.818844528121964,12.818844528121964,0.0,0,0.000439296942204237,22,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.818844528121964,12.51414822266344,12.51414822266344,0.02376940486251173,3,0.006548569072037935,22,100,grid,,,,,,,grid,100
random_operator,12.818844528121964,12.80437304141873,12.80437304141873,0.0011289228659796112,57,0.10363153996877372,22,100,grid,1.0,13.0,13.0,14.0,16.0,,grid,100
fixed_schedule,12.818844528121964,11.601008343675687,11.601008343675687,0.09500358489991743,29,0.06191920302808285,22,100,grid,0.0,10.0,10.0,9.0,0.0,,grid,100
nearest_neighbor,14.074002429388514,14.074002429388514,14.074002429388514,0.0,0,0.00043879309669137,23,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,14.074002429388514,12.776953887674969,12.776953887674969,0.09215918131470006,13,0.026681334944441915,23,100,grid,,,,,,,grid,100
random_operator,14.074002429388514,13.724409307709005,13.724409307709005,0.024839637724483377,28,0.047559119993820786,23,100,grid,1.0,6.0,6.0,5.0,10.0,,grid,100
fixed_schedule,14.074002429388514,12.156779188243563,12.156779188243563,0.13622445006414927,38,0.07991045014932752,23,100,grid,0.0,13.0,13.0,12.0,0.0,,grid,100
nearest_neighbor,12.809965146172836,12.809965146172836,12.809965146172836,0.0,0,0.00046848109923303127,24,100,grid,,,,,,,grid,100
nearest_neighbor_two_opt,12.809965146172836,12.751187683418708,12.751187683418708,0.0045884170708839255,2,0.004690163070335984,24,100,grid,,,,,,,grid,100
random_operator,12.809965146172836,12.809965146172836,12.809965146172836,0.0,17,0.03401764901354909,24,100,grid,1.0,3.0,2.0,8.0,3.0,,grid,100
fixed_schedule,12.809965146172836,12.197570187985333,12.197570187985333,0.04780613773726502,19,0.04006768297404051,24,100,grid,0.0,7.0,6.0,6.0,0.0,,grid,100
nearest_neighbor,12.636473639207367,12.636473639207367,12.636473639207367,0.0,0,0.0004428320098668337,25,100,grid,,,,,,,grid,100
